Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778939056,5,,Aggregated,1.900000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1500,1500,1500,107,0,1000,989.8420822399747,546.9707000302151,1505.0089000724256,253391.8598130841
1778939057,5,,Aggregated,1.900000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1500,1500,1500,110,0,990,987.4974509066141,546.9707000302151,1505.0089000724256,253405.70909090908
1778939058,5,,Aggregated,1.900000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1500,1500,1500,113,0,1000,988.2479336254909,546.9707000302151,1505.0089000724256,253535.203539823
1778939059,5,,Aggregated,1.700000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1500,1500,1500,114,0,1000,989.3457780677924,546.9707000302151,1505.0089000724256,253615.30701754385
1778939060,5,,Aggregated,1.700000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1500,1500,1500,115,0,1000,987.1861130414206,546.9707000302151,1505.0089000724256,253579.6608695652
1778939061,5,,Aggregated,1.800000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1500,1500,1500,118,0,1000,986.5171635578687,546.9707000302151,1505.0089000724256,253587.7966101695
1778939062,15,,Aggregated,1.800000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1500,1500,1500,122,0,1000,988.8505114750081,546.9707000302151,1505.0089000724256,252637.8524590164
1778939063,20,,Aggregated,1.800000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1500,1500,1500,128,0,1000,996.6489304688366,546.9707000302151,1505.0089000724256,247675.9765625
1778939064,20,,Aggregated,1.900000,0.000000,1000,1100,1200,1200,1300,1400,1500,1500,1600,1600,1600,139,0,1000,1008.9923964031108,546.9707000302151,1597.2742000594735,247169.56115107914
1778939065,20,,Aggregated,2.400000,0.000000,1000,1200,1200,1200,1300,1400,1500,1500,1600,1600,1600,154,0,1000,1027.4267837687928,546.9707000302151,1597.2742000594735,246077.4025974026
1778939066,20,,Aggregated,3.100000,0.000000,1000,1200,1200,1200,1300,1400,1500,1500,1600,1600,1600,171,0,1000,1034.7765415235647,546.9707000302151,1597.2742000594735,249295.9298245614
1778939067,20,,Aggregated,4.100000,0.000000,1000,1200,1200,1200,1300,1400,1500,1500,1600,1600,1600,183,0,1000,1025.939432792162,546.9707000302151,1597.2742000594735,249669.6994535519
1778939068,20,,Aggregated,5.100000,0.000000,1000,1100,1200,1200,1300,1400,1500,1500,1600,1600,1600,191,0,1000,1024.6501581210653,546.9707000302151,1597.2742000594735,250145.26178010472
1778939069,20,,Aggregated,6.700000,0.000000,1000,1100,1200,1200,1300,1400,1500,1500,1600,1600,1600,192,0,1000,1024.4169880267389,546.9707000302151,1597.2742000594735,250210.47916666666
1778939070,20,,Aggregated,7.600000,0.000000,1000,1100,1200,1200,1300,1400,1500,1500,1600,1600,1600,198,0,1000,1017.9066596020041,535.4007000569254,1597.2742000594735,250189.43434343435
1778939071,20,,Aggregated,7.800000,0.000000,1000,1100,1200,1200,1300,1400,1500,1500,1600,1600,1600,211,0,1000,1012.6562606685649,535.4007000569254,1597.2742000594735,250521.90521327013
1778939072,20,,Aggregated,8.100000,0.000000,1000,1100,1200,1200,1300,1400,1500,1500,1600,1600,1600,222,0,1000,1009.7643599152221,535.4007000569254,1597.2742000594735,250886.73423423423
1778939073,20,,Aggregated,8.400000,0.000000,1000,1100,1200,1200,1300,1400,1500,1500,1600,1600,1600,228,0,1000,1008.2205403560421,535.4007000569254,1597.2742000594735,251081.38157894736
1778939074,20,,Aggregated,9.500000,0.000000,1000,1100,1200,1200,1300,1400,1500,1500,1600,1600,1600,232,0,1000,1006.367490953537,535.4007000569254,1597.2742000594735,251167.7629310345
1778939075,20,,Aggregated,9.800000,0.000000,1000,1100,1200,1200,1300,1400,1500,1500,1600,1600,1600,239,0,1000,1000.9607665326494,535.4007000569254,1597.2742000594735,251229.43514644352
1778939076,20,,Aggregated,9.500000,0.000000,1000,1100,1200,1200,1300,1400,1500,1500,1600,1600,1600,249,0,1000,996.8789791212376,535.4007000569254,1597.2742000594735,251424.6987951807
1778939077,20,,Aggregated,8.600000,0.000000,1000,1100,1200,1200,1300,1400,1400,1500,1600,1600,1600,259,0,1000,993.6212494256492,535.4007000569254,1597.2742000594735,251604.88416988417
1778939078,20,,Aggregated,8.300000,0.000000,1000,1100,1200,1200,1300,1400,1400,1500,1600,1600,1600,266,0,1000,993.760225567459,535.4007000569254,1597.2742000594735,251797.1127819549
1778939079,20,,Aggregated,7.500000,0.000000,1000,1100,1200,1200,1300,1400,1400,1500,1600,1600,1600,270,0,1000,993.6837833366116,535.4007000569254,1597.2742000594735,251860.73333333334
